subj,trial,choice,a_amount,a_prob,b_amount,b_prob
31,7,0.0,18.5,45.0,9.0,90.0
31,8,1.0,20.0,50.0,17.0,60.0
31,9,0.0,15.0,77.0,13.75,85.0
31,10,0.0,12.0,20.0,6.0,60.0
31,11,1.0,11.0,30.0,5.0,65.0
31,12,0.0,20.0,30.0,12.5,48.0
31,13,1.0,4.0,97.0,16.0,33.0
31,14,0.0,10.0,10.0,3.0,65.0
31,15,0.0,6.5,50.0,3.0,95.0
31,16,1.0,4.0,80.0,20.0,20.0
31,17,0.0,10.25,68.0,9.5,80.0
31,18,0.0,5.25,50.0,2.0,90.0
31,19,0.0,8.0,65.0,15.0,60.0
32,0,0.0,12.0,20.0,6.0,60.0
32,1,1.0,4.0,80.0,20.0,20.0
32,2,1.0,7.0,75.0,15.5,30.0
32,3,1.0,2.0,80.0,9.0,20.0
32,4,1.0,15.0,60.0,8.0,65.0
32,5,0.0,10.25,68.0,9.5,80.0
32,6,1.0,20.0,30.0,12.5,48.0
32,7,1.0,13.0,70.0,8.0,84.0
32,8,0.0,8.0,65.0,15.0,60.0
32,9,1.0,16.0,90.0,18.0,80.0
32,10,0.0,15.0,77.0,13.75,85.0
32,11,1.0,8.5,40.0,2.5,95.0
32,12,1.0,20.0,50.0,17.0,60.0
32,13,0.0,18.5,45.0,9.0,90.0
32,14,0.0,5.25,50.0,2.0,90.0
32,15,0.0,6.5,50.0,3.0,95.0
32,16,1.0,11.0,30.0,5.0,65.0
32,17,0.0,15.0,40.0,17.5,34.0
32,18,1.0,4.0,97.0,16.0,33.0
32,19,0.0,10.0,10.0,3.0,65.0
33,0,0.0,20.0,30.0,12.5,48.0
33,1,1.0,5.25,50.0,2.0,90.0
33,2,0.0,8.0,65.0,15.0,60.0
33,3,0.0,4.0,97.0,16.0,33.0
33,4,0.0,12.0,20.0,6.0,60.0
33,5,0.0,2.0,80.0,9.0,20.0
33,6,1.0,20.0,50.0,17.0,60.0
33,7,0.0,10.0,10.0,3.0,65.0
33,8,0.0,10.25,68.0,9.5,80.0
33,9,1.0,15.0,77.0,13.75,85.0
33,10,1.0,6.5,50.0,3.0,95.0
33,11,1.0,15.0,60.0,8.0,65.0
33,12,0.0,4.0,80.0,20.0,20.0
33,13,1.0,8.5,40.0,2.5,95.0
33,14,0.0,18.5,45.0,9.0,90.0
33,15,1.0,16.0,90.0,18.0,80.0
33,16,1.0,7.0,75.0,15.5,30.0
33,17,0.0,13.0,70.0,8.0,84.0
33,18,0.0,15.0,40.0,17.5,34.0
33,19,0.0,11.0,30.0,5.0,65.0
34,0,0.0,16.0,90.0,18.0,80.0
34,1,1.0,7.0,75.0,15.5,30.0
34,2,0.0,4.0,80.0,20.0,20.0
34,3,1.0,5.25,50.0,2.0,90.0
34,4,0.0,8.0,65.0,15.0,60.0
34,5,0.0,10.25,68.0,9.5,80.0
34,6,0.0,8.5,40.0,2.5,95.0
34,7,0.0,10.0,10.0,3.0,65.0
34,8,1.0,15.0,77.0,13.75,85.0
34,9,1.0,20.0,30.0,12.5,48.0
34,10,1.0,15.0,40.0,17.5,34.0
34,11,1.0,4.0,97.0,16.0,33.0
34,12,1.0,15.0,60.0,8.0,65.0
34,13,0.0,13.0,70.0,8.0,84.0
34,14,1.0,2.0,80.0,9.0,20.0
34,15,0.0,12.0,20.0,6.0,60.0
34,16,0.0,20.0,50.0,17.0,60.0
34,17,0.0,6.5,50.0,3.0,95.0
34,18,0.0,11.0,30.0,5.0,65.0
34,19,0.0,18.5,45.0,9.0,90.0
35,0,1.0,18.5,45.0,9.0,90.0
35,1,0.0,15.0,40.0,17.5,34.0
35,2,0.0,4.0,97.0,16.0,33.0
35,3,0.0,2.0,80.0,9.0,20.0
35,4,0.0,12.0,20.0,6.0,60.0
35,5,0.0,10.25,68.0,9.5,80.0
35,6,1.0,15.0,60.0,8.0,65.0
35,7,0.0,4.0,80.0,20.0,20.0
35,8,1.0,7.0,75.0,15.5,30.0
35,9,0.0,6.5,50.0,3.0,95.0
35,10,0.0,8.0,65.0,15.0,60.0
35,11,1.0,10.0,10.0,3.0,65.0
35,12,0.0,15.0,77.0,13.75,85.0
35,13,0.0,20.0,30.0,12.5,48.0
35,14,1.0,8.5,40.0,2.5,95.0
35,15,1.0,13.0,70.0,8.0,84.0
36,0,1.0,20.0,30.0,12.5,48.0
36,1,1.0,15.0,60.0,8.0,65.0
36,2,0.0,12.0,20.0,6.0,60.0
36,3,0.0,4.0,97.0,16.0,33.0
36,4,1.0,15.0,40.0,17.5,34.0
36,5,1.0,10.0,10.0,3.0,65.0
36,6,1.0,2.0,80.0,9.0,20.0
36,7,1.0,13.0,70.0,8.0,84.0
36,8,1.0,11.0,30.0,5.0,65.0
36,9,1.0,8.5,40.0,2.5,95.0
36,10,0.0,18.5,45.0,9.0,90.0
36,11,0.0,8.0,65.0,15.0,60.0
36,12,0.0,10.25,68.0,9.5,80.0
36,13,0.0,4.0,80.0,20.0,20.0
36,14,1.0,5.25,50.0,2.0,90.0
36,15,0.0,20.0,50.0,17.0,60.0
36,16,1.0,7.0,75.0,15.5,30.0
36,17,1.0,16.0,90.0,18.0,80.0
36,18,0.0,15.0,77.0,13.75,85.0
36,19,0.0,6.5,50.0,3.0,95.0
37,0,0.0,2.0,80.0,9.0,20.0
37,1,1.0,5.25,50.0,2.0,90.0
37,2,1.0,11.0,30.0,5.0,65.0
37,3,1.0,8.5,40.0,2.5,95.0
37,4,0.0,10.0,10.0,3.0,65.0
37,5,1.0,16.0,90.0,18.0,80.0
37,6,1.0,12.0,20.0,6.0,60.0
37,7,1.0,13.0,70.0,8.0,84.0
37,8,1.0,6.5,50.0,3.0,95.0
37,9,0.0,4.0,97.0,16.0,33.0
37,10,1.0,15.0,40.0,17.5,34.0
37,11,0.0,10.25,68.0,9.5,80.0
37,12,1.0,18.5,45.0,9.0,90.0
37,13,0.0,8.0,65.0,15.0,60.0
37,14,1.0,20.0,30.0,12.5,48.0
37,15,0.0,15.0,77.0,13.75,85.0
37,16,0.0,7.0,75.0,15.5,30.0
37,17,1.0,15.0,60.0,8.0,65.0
37,18,0.0,4.0,80.0,20.0,20.0
37,19,0.0,20.0,50.0,17.0,60.0
38,0,0.0,13.0,70.0,8.0,84.0
38,1,1.0,15.0,77.0,13.75,85.0
38,2,0.0,10.25,68.0,9.5,80.0
38,3,1.0,4.0,80.0,20.0,20.0
38,4,0.0,8.0,65.0,15.0,60.0
38,5,0.0,5.25,50.0,2.0,90.0
38,6,0.0,6.5,50.0,3.0,95.0
38,7,1.0,12.0,20.0,6.0,60.0
38,8,0.0,15.0,40.0,17.5,34.0
38,9,0.0,11.0,30.0,5.0,65.0
38,10,1.0,10.0,10.0,3.0,65.0
38,11,1.0,20.0,30.0,12.5,48.0
38,12,1.0,16.0,90.0,18.0,80.0
38,13,1.0,15.0,60.0,8.0,65.0
38,14,1.0,18.5,45.0,9.0,90.0
38,15,1.0,20.0,50.0,17.0,60.0
38,16,0.0,2.0,80.0,9.0,20.0
39,0,1.0,16.0,90.0,18.0,80.0
39,1,1.0,6.5,50.0,3.0,95.0
39,2,0.0,4.0,97.0,16.0,33.0
39,3,0.0,20.0,50.0,17.0,60.0
39,4,0.0,15.0,40.0,17.5,34.0
39,5,0.0,7.0,75.0,15.5,30.0
39,6,1.0,15.0,60.0,8.0,65.0
39,7,1.0,20.0,30.0,12.5,48.0
39,8,1.0,18.5,45.0,9.0,90.0
39,9,0.0,15.0,77.0,13.75,85.0
39,10,0.0,2.0,80.0,9.0,20.0
39,11,0.0,10.25,68.0,9.5,80.0
39,12,1.0,13.0,70.0,8.0,84.0
39,13,1.0,10.0,10.0,3.0,65.0
39,14,1.0,12.0,20.0,6.0,60.0
39,15,0.0,8.0,65.0,15.0,60.0
39,16,1.0,5.25,50.0,2.0,90.0
39,17,0.0,4.0,80.0,20.0,20.0
39,18,1.0,11.0,30.0,5.0,65.0
39,19,1.0,8.5,40.0,2.5,95.0
40,0,1.0,20.0,50.0,17.0,60.0
40,1,0.0,2.0,80.0,9.0,20.0
40,2,0.0,15.0,77.0,13.75,85.0
40,3,0.0,7.0,75.0,15.5,30.0
40,4,1.0,15.0,60.0,8.0,65.0
40,5,1.0,5.25,50.0,2.0,90.0
40,6,1.0,8.5,40.0,2.5,95.0
40,7,1.0,16.0,90.0,18.0,80.0
40,8,0.0,10.25,68.0,9.5,80.0
40,9,0.0,8.0,65.0,15.0,60.0
40,10,1.0,18.5,45.0,9.0,90.0
40,11,1.0,12.0,20.0,6.0,60.0
40,12,0.0,15.0,40.0,17.5,34.0
40,13,0.0,20.0,30.0,12.5,48.0
40,14,0.0,4.0,97.0,16.0,33.0
40,15,1.0,6.5,50.0,3.0,95.0
40,16,1.0,13.0,70.0,8.0,84.0
40,17,1.0,11.0,30.0,5.0,65.0
40,18,1.0,10.0,10.0,3.0,65.0
40,19,0.0,4.0,80.0,20.0,20.0
41,0,0.0,15.0,77.0,13.75,85.0
41,1,1.0,16.0,90.0,18.0,80.0
41,2,0.0,10.0,10.0,3.0,65.0
41,3,0.0,10.25,68.0,9.5,80.0
41,4,0.0,6.5,50.0,3.0,95.0
41,5,0.0,8.5,40.0,2.5,95.0
41,6,1.0,15.0,60.0,8.0,65.0
41,7,0.0,20.0,30.0,12.5,48.0
41,8,0.0,13.0,70.0,8.0,84.0
41,9,1.0,4.0,97.0,16.0,33.0
41,10,1.0,4.0,80.0,20.0,20.0
41,11,0.0,11.0,30.0,5.0,65.0
41,12,1.0,7.0,75.0,15.5,30.0
41,13,1.0,15.0,40.0,17.5,34.0
41,14,0.0,8.0,65.0,15.0,60.0
41,15,0.0,12.0,20.0,6.0,60.0
41,16,0.0,18.5,45.0,9.0,90.0
41,17,1.0,2.0,80.0,9.0,20.0
41,18,0.0,20.0,50.0,17.0,60.0
42,0,0.0,2.0,80.0,9.0,20.0
42,1,1.0,13.0,70.0,8.0,84.0
42,2,1.0,5.25,50.0,2.0,90.0
42,3,0.0,4.0,97.0,16.0,33.0
42,4,1.0,8.5,40.0,2.5,95.0
42,5,0.0,15.0,40.0,17.5,34.0
42,6,1.0,11.0,30.0,5.0,65.0
42,7,1.0,12.0,20.0,6.0,60.0
42,8,0.0,18.5,45.0,9.0,90.0
42,9,1.0,6.5,50.0,3.0,95.0
42,10,0.0,4.0,80.0,20.0,20.0
42,11,1.0,20.0,30.0,12.5,48.0
42,12,0.0,7.0,75.0,15.5,30.0
42,13,0.0,10.0,10.0,3.0,65.0
42,14,0.0,15.0,77.0,13.75,85.0
42,15,1.0,15.0,60.0,8.0,65.0
42,16,0.0,16.0,90.0,18.0,80.0
42,17,0.0,10.25,68.0,9.5,80.0
43,0,0.0,6.5,50.0,3.0,95.0
43,1,1.0,10.0,10.0,3.0,65.0
43,2,1.0,4.0,97.0,16.0,33.0
43,3,0.0,15.0,40.0,17.5,34.0
43,4,0.0,12.0,20.0,6.0,60.0
43,5,0.0,20.0,50.0,17.0,60.0
43,6,0.0,8.5,40.0,2.5,95.0
43,7,0.0,4.0,80.0,20.0,20.0
43,8,0.0,18.5,45.0,9.0,90.0
43,9,1.0,7.0,75.0,15.5,30.0
43,10,1.0,20.0,30.0,12.5,48.0
43,11,1.0,15.0,60.0,8.0,65.0
43,12,0.0,16.0,90.0,18.0,80.0
43,13,0.0,13.0,70.0,8.0,84.0
43,14,0.0,8.0,65.0,15.0,60.0
43,15,0.0,10.25,68.0,9.5,80.0
43,16,0.0,11.0,30.0,5.0,65.0
43,17,1.0,2.0,80.0,9.0,20.0
43,18,0.0,5.25,50.0,2.0,90.0
43,19,0.0,15.0,77.0,13.75,85.0
44,0,0.0,11.0,30.0,5.0,65.0
44,1,0.0,4.0,80.0,20.0,20.0
44,2,1.0,7.0,75.0,15.5,30.0
44,3,1.0,15.0,60.0,8.0,65.0
44,4,1.0,20.0,50.0,17.0,60.0
44,5,1.0,15.0,40.0,17.5,34.0
44,6,1.0,8.5,40.0,2.5,95.0
44,7,1.0,13.0,70.0,8.0,84.0
44,8,0.0,16.0,90.0,18.0,80.0
44,9,0.0,18.5,45.0,9.0,90.0
44,10,0.0,4.0,97.0,16.0,33.0
44,11,0.0,8.0,65.0,15.0,60.0
44,12,0.0,10.25,68.0,9.5,80.0
44,13,1.0,20.0,30.0,12.5,48.0
44,14,0.0,6.5,50.0,3.0,95.0
44,15,0.0,2.0,80.0,9.0,20.0
44,16,1.0,15.0,77.0,13.75,85.0
44,17,0.0,5.25,50.0,2.0,90.0
44,18,0.0,10.0,10.0,3.0,65.0
44,19,0.0,12.0,20.0,6.0,60.0
45,0,1.0,13.0,70.0,8.0,84.0
45,1,0.0,20.0,50.0,17.0,60.0
45,2,0.0,4.0,80.0,20.0,20.0
45,3,0.0,20.0,30.0,12.5,48.0
45,4,0.0,12.0,20.0,6.0,60.0
45,5,1.0,18.5,45.0,9.0,90.0
45,6,1.0,4.0,97.0,16.0,33.0
45,7,1.0,15.0,60.0,8.0,65.0
45,8,1.0,7.0,75.0,15.5,30.0
45,9,1.0,2.0,80.0,9.0,20.0
45,10,0.0,10.0,10.0,3.0,65.0
45,11,0.0,6.5,50.0,3.0,95.0
45,12,0.0,5.25,50.0,2.0,90.0
45,13,0.0,15.0,77.0,13.75,85.0
45,14,1.0,16.0,90.0,18.0,80.0
45,15,1.0,15.0,40.0,17.5,34.0
45,16,0.0,8.0,65.0,15.0,60.0
46,0,1.0,4.0,80.0,20.0,20.0
46,1,1.0,16.0,90.0,18.0,80.0
46,2,0.0,11.0,30.0,5.0,65.0
46,3,0.0,15.0,40.0,17.5,34.0
46,4,1.0,13.0,70.0,8.0,84.0
46,5,1.0,20.0,30.0,12.5,48.0
46,6,0.0,10.25,68.0,9.5,80.0
46,7,1.0,4.0,97.0,16.0,33.0
46,8,1.0,2.0,80.0,9.0,20.0
46,9,0.0,15.0,77.0,13.75,85.0
46,10,0.0,18.5,45.0,9.0,90.0
46,11,1.0,20.0,50.0,17.0,60.0
46,12,0.0,5.25,50.0,2.0,90.0
46,13,0.0,12.0,20.0,6.0,60.0
46,14,0.0,6.5,50.0,3.0,95.0
46,15,1.0,7.0,75.0,15.5,30.0
46,16,1.0,15.0,60.0,8.0,65.0
46,17,0.0,10.0,10.0,3.0,65.0
46,18,0.0,8.5,40.0,2.5,95.0
46,19,0.0,8.0,65.0,15.0,60.0
47,0,1.0,2.0,80.0,9.0,20.0
47,1,0.0,12.0,20.0,6.0,60.0
47,2,0.0,10.25,68.0,9.5,80.0
47,3,1.0,15.0,40.0,17.5,34.0
47,4,0.0,11.0,30.0,5.0,65.0
47,5,1.0,20.0,30.0,12.5,48.0
47,6,1.0,20.0,50.0,17.0,60.0
47,7,0.0,8.0,65.0,15.0,60.0
47,8,0.0,8.5,40.0,2.5,95.0
47,9,1.0,4.0,97.0,16.0,33.0
47,10,0.0,16.0,90.0,18.0,80.0
47,11,1.0,5.25,50.0,2.0,90.0
47,12,0.0,10.0,10.0,3.0,65.0
47,13,1.0,13.0,70.0,8.0,84.0
47,14,1.0,15.0,77.0,13.75,85.0
47,15,1.0,15.0,60.0,8.0,65.0
47,16,1.0,7.0,75.0,15.5,30.0
47,17,0.0,6.5,50.0,3.0,95.0
47,18,1.0,4.0,80.0,20.0,20.0
47,19,1.0,18.5,45.0,9.0,90.0
48,0,0.0,10.0,10.0,3.0,65.0
48,1,0.0,20.0,50.0,17.0,60.0
48,2,1.0,4.0,80.0,20.0,20.0
48,3,1.0,16.0,90.0,18.0,80.0
48,4,0.0,12.0,20.0,6.0,60.0
48,5,0.0,20.0,30.0,12.5,48.0
48,6,1.0,15.0,60.0,8.0,65.0
48,7,1.0,4.0,97.0,16.0,33.0
48,8,0.0,15.0,77.0,13.75,85.0
48,9,0.0,11.0,30.0,5.0,65.0
48,10,1.0,2.0,80.0,9.0,20.0
48,11,1.0,5.25,50.0,2.0,90.0
48,12,0.0,8.5,40.0,2.5,95.0
48,13,1.0,7.0,75.0,15.5,30.0
48,14,1.0,15.0,40.0,17.5,34.0
48,15,0.0,6.5,50.0,3.0,95.0
48,16,0.0,18.5,45.0,9.0,90.0
48,17,0.0,8.0,65.0,15.0,60.0
48,18,0.0,10.25,68.0,9.5,80.0
48,19,0.0,13.0,70.0,8.0,84.0
49,0,0.0,10.25,68.0,9.5,80.0
49,1,0.0,8.0,65.0,15.0,60.0
49,2,1.0,13.0,70.0,8.0,84.0
49,3,1.0,16.0,90.0,18.0,80.0
49,4,0.0,20.0,50.0,17.0,60.0
49,5,0.0,10.0,10.0,3.0,65.0
49,6,0.0,12.0,20.0,6.0,60.0
49,7,1.0,7.0,75.0,15.5,30.0
49,8,0.0,8.5,40.0,2.5,95.0
49,9,1.0,18.5,45.0,9.0,90.0
49,10,1.0,15.0,60.0,8.0,65.0
49,11,0.0,6.5,50.0,3.0,95.0
49,12,0.0,15.0,40.0,17.5,34.0
49,13,0.0,11.0,30.0,5.0,65.0
49,14,0.0,15.0,77.0,13.75,85.0
49,15,1.0,4.0,97.0,16.0,33.0
49,16,1.0,2.0,80.0,9.0,20.0
49,17,1.0,4.0,80.0,20.0,20.0
49,18,0.0,20.0,30.0,12.5,48.0
49,19,0.0,5.25,50.0,2.0,90.0
50,0,1.0,4.0,97.0,16.0,33.0
50,1,1.0,15.0,40.0,17.5,34.0
50,2,1.0,15.0,60.0,8.0,65.0
50,3,1.0,20.0,30.0,12.5,48.0
50,4,0.0,11.0,30.0,5.0,65.0
50,5,1.0,4.0,80.0,20.0,20.0
50,6,0.0,6.5,50.0,3.0,95.0
50,7,1.0,13.0,70.0,8.0,84.0
50,8,0.0,8.5,40.0,2.5,95.0
50,9,0.0,10.0,10.0,3.0,65.0
50,10,0.0,18.5,45.0,9.0,90.0
50,11,1.0,16.0,90.0,18.0,80.0
50,12,1.0,7.0,75.0,15.5,30.0
50,13,0.0,12.0,20.0,6.0,60.0
50,14,0.0,2.0,80.0,9.0,20.0
50,15,1.0,15.0,77.0,13.75,85.0
50,16,0.0,10.25,68.0,9.5,80.0
50,17,0.0,8.0,65.0,15.0,60.0
50,18,1.0,20.0,50.0,17.0,60.0
50,19,1.0,5.25,50.0,2.0,90.0
51,0,1.0,20.0,30.0,12.5,48.0
51,1,1.0,7.0,75.0,15.5,30.0
51,2,0.0,16.0,90.0,18.0,80.0
51,3,0.0,5.25,50.0,2.0,90.0
51,4,1.0,13.0,70.0,8.0,84.0
51,5,0.0,10.0,10.0,3.0,65.0
51,6,0.0,8.0,65.0,15.0,60.0
51,7,1.0,15.0,60.0,8.0,65.0
51,8,1.0,18.5,45.0,9.0,90.0
51,9,1.0,4.0,97.0,16.0,33.0
51,10,0.0,6.5,50.0,3.0,95.0
51,11,0.0,11.0,30.0,5.0,65.0
51,12,1.0,20.0,50.0,17.0,60.0
51,13,1.0,15.0,77.0,13.75,85.0
51,14,1.0,4.0,80.0,20.0,20.0
51,15,0.0,12.0,20.0,6.0,60.0
51,16,0.0,10.25,68.0,9.5,80.0
51,17,1.0,2.0,80.0,9.0,20.0
51,18,1.0,15.0,40.0,17.5,34.0
51,19,0.0,8.5,40.0,2.5,95.0
52,0,0.0,16.0,90.0,18.0,80.0
52,1,0.0,12.0,20.0,6.0,60.0
52,2,0.0,18.5,45.0,9.0,90.0
52,3,1.0,5.25,50.0,2.0,90.0
52,4,1.0,11.0,30.0,5.0,65.0
52,5,1.0,13.0,70.0,8.0,84.0
52,6,1.0,8.5,40.0,2.5,95.0
52,7,0.0,4.0,80.0,20.0,20.0
52,8,0.0,10.0,10.0,3.0,65.0
52,9,0.0,10.25,68.0,9.5,80.0
52,10,0.0,7.0,75.0,15.5,30.0
52,11,0.0,15.0,40.0,17.5,34.0
52,12,0.0,2.0,80.0,9.0,20.0
52,13,0.0,15.0,77.0,13.75,85.0
52,14,0.0,4.0,97.0,16.0,33.0
52,15,1.0,15.0,60.0,8.0,65.0
52,16,1.0,20.0,30.0,12.5,48.0
52,17,1.0,20.0,50.0,17.0,60.0
52,18,1.0,6.5,50.0,3.0,95.0
52,19,0.0,8.0,65.0,15.0,60.0
53,0,0.0,10.25,68.0,9.5,80.0
53,1,1.0,15.0,40.0,17.5,34.0
53,2,1.0,4.0,80.0,20.0,20.0
53,3,0.0,20.0,50.0,17.0,60.0
53,4,0.0,8.5,40.0,2.5,95.0
53,5,1.0,6.5,50.0,3.0,95.0
53,6,1.0,2.0,80.0,9.0,20.0
53,7,0.0,20.0,30.0,12.5,48.0
53,8,0.0,12.0,20.0,6.0,60.0
53,9,1.0,15.0,77.0,13.75,85.0
53,10,0.0,15.0,60.0,8.0,65.0
53,11,1.0,7.0,75.0,15.5,30.0
53,12,0.0,5.25,50.0,2.0,90.0
53,13,0.0,16.0,90.0,18.0,80.0
53,14,0.0,10.0,10.0,3.0,65.0
53,15,1.0,4.0,97.0,16.0,33.0
53,16,0.0,11.0,30.0,5.0,65.0
53,17,1.0,8.0,65.0,15.0,60.0
53,18,0.0,18.5,45.0,9.0,90.0
53,19,0.0,13.0,70.0,8.0,84.0
54,0,0.0,12.0,20.0,6.0,60.0
54,1,1.0,16.0,90.0,18.0,80.0
54,2,0.0,20.0,50.0,17.0,60.0
54,3,1.0,15.0,60.0,8.0,65.0
54,4,0.0,8.5,40.0,2.5,95.0
54,5,1.0,2.0,80.0,9.0,20.0
54,6,0.0,11.0,30.0,5.0,65.0
54,7,0.0,10.0,10.0,3.0,65.0
54,8,0.0,10.25,68.0,9.5,80.0
54,9,0.0,5.25,50.0,2.0,90.0
54,10,1.0,13.0,70.0,8.0,84.0
54,11,1.0,7.0,75.0,15.5,30.0
54,12,1.0,15.0,40.0,17.5,34.0
54,13,0.0,6.5,50.0,3.0,95.0
54,14,0.0,18.5,45.0,9.0,90.0
54,15,1.0,4.0,97.0,16.0,33.0
54,16,0.0,20.0,30.0,12.5,48.0
54,17,0.0,8.0,65.0,15.0,60.0
54,18,1.0,15.0,77.0,13.75,85.0
55,0,0.0,13.0,70.0,8.0,84.0
55,1,0.0,11.0,30.0,5.0,65.0
55,2,1.0,4.0,97.0,16.0,33.0
55,3,0.0,10.0,10.0,3.0,65.0
55,4,1.0,15.0,60.0,8.0,65.0
55,5,1.0,2.0,80.0,9.0,20.0
55,6,0.0,10.25,68.0,9.5,80.0
55,7,1.0,4.0,80.0,20.0,20.0
55,8,0.0,5.25,50.0,2.0,90.0
55,9,0.0,16.0,90.0,18.0,80.0
55,10,1.0,15.0,77.0,13.75,85.0
55,11,1.0,7.0,75.0,15.5,30.0
55,12,0.0,18.5,45.0,9.0,90.0
55,13,0.0,6.5,50.0,3.0,95.0
55,14,0.0,8.0,65.0,15.0,60.0
55,15,1.0,20.0,30.0,12.5,48.0
55,16,1.0,20.0,50.0,17.0,60.0
55,17,1.0,15.0,40.0,17.5,34.0
55,18,0.0,12.0,20.0,6.0,60.0
56,0,0.0,4.0,97.0,16.0,33.0
56,1,0.0,10.25,68.0,9.5,80.0
56,2,0.0,18.5,45.0,9.0,90.0
56,3,1.0,20.0,30.0,12.5,48.0
56,4,0.0,11.0,30.0,5.0,65.0
56,5,1.0,15.0,60.0,8.0,65.0
56,6,0.0,15.0,40.0,17.5,34.0
56,7,1.0,16.0,90.0,18.0,80.0
56,8,0.0,4.0,80.0,20.0,20.0
56,9,0.0,8.5,40.0,2.5,95.0
56,10,0.0,5.25,50.0,2.0,90.0
56,11,0.0,20.0,50.0,17.0,60.0
56,12,0.0,15.0,77.0,13.75,85.0
56,13,1.0,7.0,75.0,15.5,30.0
56,14,0.0,12.0,20.0,6.0,60.0
56,15,1.0,2.0,80.0,9.0,20.0
56,16,0.0,8.0,65.0,15.0,60.0
56,17,0.0,6.5,50.0,3.0,95.0
56,18,1.0,10.0,10.0,3.0,65.0
56,19,1.0,13.0,70.0,8.0,84.0
57,0,0.0,10.0,10.0,3.0,65.0
57,1,0.0,8.0,65.0,15.0,60.0
57,2,0.0,15.0,77.0,13.75,85.0
57,3,1.0,20.0,30.0,12.5,48.0
57,4,0.0,8.5,40.0,2.5,95.0
57,5,1.0,16.0,90.0,18.0,80.0
57,6,1.0,4.0,80.0,20.0,20.0
57,7,1.0,15.0,40.0,17.5,34.0
57,8,1.0,4.0,97.0,16.0,33.0
57,9,1.0,2.0,80.0,9.0,20.0
57,10,1.0,15.0,60.0,8.0,65.0
57,11,1.0,7.0,75.0,15.5,30.0
57,12,0.0,5.25,50.0,2.0,90.0
57,13,0.0,18.5,45.0,9.0,90.0
57,14,0.0,10.25,68.0,9.5,80.0
57,15,0.0,6.5,50.0,3.0,95.0
57,16,1.0,13.0,70.0,8.0,84.0
58,0,0.0,15.0,77.0,13.75,85.0
58,1,1.0,15.0,60.0,8.0,65.0
58,2,0.0,11.0,30.0,5.0,65.0
58,3,0.0,18.5,45.0,9.0,90.0
58,4,1.0,4.0,97.0,16.0,33.0
58,5,1.0,15.0,40.0,17.5,34.0
58,6,0.0,8.5,40.0,2.5,95.0
58,7,0.0,2.0,80.0,9.0,20.0
58,8,0.0,5.25,50.0,2.0,90.0
58,9,0.0,20.0,50.0,17.0,60.0
58,10,1.0,4.0,80.0,20.0,20.0
58,11,0.0,12.0,20.0,6.0,60.0
58,12,1.0,7.0,75.0,15.5,30.0
58,13,0.0,10.0,10.0,3.0,65.0
58,14,0.0,8.0,65.0,15.0,60.0
58,15,0.0,16.0,90.0,18.0,80.0
58,16,1.0,13.0,70.0,8.0,84.0
58,17,0.0,6.5,50.0,3.0,95.0
59,0,0.0,4.0,97.0,16.0,33.0
59,1,0.0,5.25,50.0,2.0,90.0
59,2,0.0,10.0,10.0,3.0,65.0
59,3,1.0,20.0,30.0,12.5,48.0
59,4,1.0,15.0,60.0,8.0,65.0
59,5,0.0,6.5,50.0,3.0,95.0
59,6,0.0,7.0,75.0,15.5,30.0
59,7,0.0,15.0,40.0,17.5,34.0
59,8,0.0,8.0,65.0,15.0,60.0
59,9,0.0,11.0,30.0,5.0,65.0
59,10,0.0,20.0,50.0,17.0,60.0
59,11,1.0,12.0,20.0,6.0,60.0
59,12,1.0,8.5,40.0,2.5,95.0
59,13,0.0,2.0,80.0,9.0,20.0
59,14,1.0,10.25,68.0,9.5,80.0
59,15,1.0,16.0,90.0,18.0,80.0
59,16,1.0,18.5,45.0,9.0,90.0
59,17,0.0,4.0,80.0,20.0,20.0
59,18,0.0,15.0,77.0,13.75,85.0
59,19,0.0,13.0,70.0,8.0,84.0
60,0,1.0,15.0,60.0,8.0,65.0
60,1,1.0,4.0,80.0,20.0,20.0
60,2,0.0,5.25,50.0,2.0,90.0
60,3,0.0,13.0,70.0,8.0,84.0
60,4,1.0,16.0,90.0,18.0,80.0
60,5,1.0,6.5,50.0,3.0,95.0
60,6,0.0,10.0,10.0,3.0,65.0
60,7,0.0,18.5,45.0,9.0,90.0
60,8,0.0,12.0,20.0,6.0,60.0
60,9,0.0,8.0,65.0,15.0,60.0
60,10,1.0,20.0,30.0,12.5,48.0
60,11,1.0,2.0,80.0,9.0,20.0
60,12,0.0,20.0,50.0,17.0,60.0
60,13,1.0,4.0,97.0,16.0,33.0
60,14,0.0,10.25,68.0,9.5,80.0
60,15,0.0,8.5,40.0,2.5,95.0
60,16,1.0,15.0,40.0,17.5,34.0
60,17,0.0,11.0,30.0,5.0,65.0
60,18,0.0,15.0,77.0,13.75,85.0
60,19,1.0,7.0,75.0,15.5,30.0
61,0,1.0,15.0,40.0,17.5,34.0
61,1,0.0,4.0,80.0,20.0,20.0
61,2,0.0,8.0,65.0,15.0,60.0
61,3,0.0,16.0,90.0,18.0,80.0
61,4,1.0,20.0,30.0,12.5,48.0
61,5,0.0,18.5,45.0,9.0,90.0
61,6,1.0,10.25,68.0,9.5,80.0
61,7,1.0,15.0,77.0,13.75,85.0
61,8,1.0,5.25,50.0,2.0,90.0
